,id,created_at,text,company,textblob_polarity,textblob_sentiment,vader_polarity,vader_sentiment
2108,1137449614481793027,2019-06-08 20:01:35+00:00,grateful chosen finalist cogx annual innovation award category global goal impact award individual supported amp vision thank honour everyone helping create awarenes sdgs amp impactinvesting,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 0.354, 'pos': 0.646, 'compound': 0.9761}",Positive
2109,1137080310150127616,2019-06-07 19:34:06+00:00,great workout gym countdown begun run globe showing asiaaustralia droplet everyone everyone finishthirst waterprogramme waterislife sdg globalgoals waterstories,HSBC,0.8,Positive,"{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.6249}",Positive
2110,1136949186237227009,2019-06-07 10:53:04+00:00,well done winner sustainability amp presentation award blown away student team made sale investment good business privileged judge amp,HSBC,0.7,Positive,"{'neg': 0.0, 'neu': 0.479, 'pos': 0.521, 'compound': 0.9349}",Positive
2111,1136710860368416768,2019-06-06 19:06:02+00:00,sustainability wrapped packaging company thanks bank finance package sustainability banking finance,HSBC,0.2,Positive,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4404}",Positive
2112,1136701214056439808,2019-06-06 18:27:42+00:00,six inspiring presentation finalist equally inspiring building lot focus dealing stress mental health sustainability broadening horizon well done,HSBC,0.3,Positive,"{'neg': 0.114, 'neu': 0.571, 'pos': 0.314, 'compound': 0.5994}",Positive
2113,1136626336292835330,2019-06-06 13:30:10+00:00,meet david another new activetraveller gave david travel advice today travel clinic david using park ride future new littlebigchanges water bottle thumb grinning face,HSBC,0.0909090909090909,Positive,"{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.3612}",Positive
2114,1136568870792257537,2019-06-06 09:41:49+00:00,well done phoebe proceeds go towards helping world marginalised people access clean water decent toilet good standard hygiene brilliant thumb droplet,HSBC,0.35000000000000003,Positive,"{'neg': 0.0, 'neu': 0.539, 'pos': 0.461, 'compound': 0.9136}",Positive
2115,1136309724717158400,2019-06-05 16:32:04+00:00,congratulation company winner sustainability award delighted hear product amp understanding circulareconomy amp sustainability well done,HSBC,0.7,Positive,"{'neg': 0.0, 'neu': 0.376, 'pos': 0.624, 'compound': 0.9485}",Positive
2116,1136279500977782785,2019-06-05 14:31:58+00:00,sustainability award winner zoomail yefinals,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 0.291, 'pos': 0.709, 'compound': 0.8074}",Positive
2117,1135501032254050311,2019-06-03 10:58:37+00:00,recently attended wellbeing amp sustainability roadshow talk volunteering opportunity young people thank volunteer taken part employability programme far keen introduce youngpeople worldofwork,HSBC,0.06666666666666667,Positive,"{'neg': 0.0, 'neu': 0.709, 'pos': 0.291, 'compound': 0.7783}",Positive
2118,1135454670120464384,2019-06-03 07:54:23+00:00,looking forward filming today working great team sustainability commercial canarywharf hsbc hsbcuk,HSBC,0.4,Positive,"{'neg': 0.0, 'neu': 0.728, 'pos': 0.272, 'compound': 0.6249}",Positive
2119,1133667670161842176,2019-05-29 09:33:29+00:00,new report gender pay gap amp exec pay ratio amp living wage accreditation amp union recognition ftse largest gender pay gap equalpay fairpay esg,HSBC,0.13636363636363635,Positive,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.296}",Negative
2120,1133451360656138241,2019-05-28 19:13:57+00:00,interesting day leeds community amp sustainability event great talk lovely staff also meet representative,HSBC,0.6,Positive,"{'neg': 0.0, 'neu': 0.509, 'pos': 0.491, 'compound': 0.891}",Positive
2121,1133329138503311361,2019-05-28 11:08:17+00:00,result sustainability award winner set business recycling old wetsuits make book bag team demonstrated great understanding circular economy minimising waste making resource clapping hand trophy congratulation,HSBC,0.2333333333333333,Positive,"{'neg': 0.068, 'neu': 0.484, 'pos': 0.448, 'compound': 0.9493}",Positive
2122,1133292564759625729,2019-05-28 08:42:57+00:00,greenwichhour anyone know woolwich loose change sorter thing also battery recycling point town centre maybe assuming get zany face,HSBC,-0.07692307692307693,Negative,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.3182}",Negative
2123,1132942832463994880,2019-05-27 09:33:14+00:00,say homosexuality seen throughout nature animal different,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
2124,1132934188976492544,2019-05-27 08:58:54+00:00,nature,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
2125,1132867861943390210,2019-05-27 04:35:20+00:00,happy drone make thriving drone make productive drone make obedient drone due time bee turn keeper abstain sugar water start picking wildest flower churn maddest honey,HSBC,0.3583333333333334,Positive,"{'neg': 0.121, 'neu': 0.762, 'pos': 0.117, 'compound': -0.0258}",Neutral
2126,1132587133854785537,2019-05-26 09:59:49+00:00,actually try whistleblower persecution second nature u whether gay straight refused certain employment example blacklisted together course bank like virtue signal,HSBC,0.1661904761904762,Positive,"{'neg': 0.08, 'neu': 0.582, 'pos': 0.338, 'compound': 0.7269}",Positive
2127,1131246222457622529,2019-05-22 17:11:31+00:00,bank world flip cant even manage realtime account balance within hsbc account yet notify second bought bottle water tesco categorised instant v lumpy archaic,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
2128,1130406438906540032,2019-05-20 09:34:31+00:00,study highlight climate impact product supply chain working innovative supply chain solution integrating sustainability factor,HSBC,0.5,Positive,"{'neg': 0.0, 'neu': 0.612, 'pos': 0.388, 'compound': 0.765}",Positive
2129,1129734290747678720,2019-05-18 13:03:39+00:00,ever tried mobile first bank like leave hsbc dead water cant even log hsbc app bc th round security sm code isnt arriving registered mobile banking created multiple password amp done email auth,HSBC,-0.037500000000000006,Negative,"{'neg': 0.136, 'neu': 0.693, 'pos': 0.171, 'compound': 0.1027}",Positive
2130,1129398159178964995,2019-05-17 14:47:59+00:00,please get paper cup use branch water cooler,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 0.753, 'pos': 0.247, 'compound': 0.3182}",Positive
2131,1128386018711875584,2019-05-14 19:46:05+00:00,saw people knocking day working together qualification pioneering esg exam certainly mean business oncoming fist,HSBC,-0.3125,Negative,"{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.34}",Positive
2132,1126198308597321733,2019-05-08 18:52:55+00:00,sustainability award winner kent final yecommunity,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 0.354, 'pos': 0.646, 'compound': 0.8074}",Positive
2133,1123579647030177792,2019-05-01 13:27:17+00:00,take floor talk shape thing come water trade deficit provenance brexit great presentation alan wilkinson,HSBC,0.8,Positive,"{'neg': 0.136, 'neu': 0.657, 'pos': 0.207, 'compound': 0.34}",Positive
2134,1123575148676882432,2019-05-01 13:09:25+00:00,water thought alan wilkinson agribuisness kentfood,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
2135,1122444647450726400,2019-04-28 10:17:12+00:00,push change resident great second city could please circulate petition asking climate action,HSBC,0.3,Positive,"{'neg': 0.0, 'neu': 0.632, 'pos': 0.368, 'compound': 0.7506}",Positive
2136,1122207471232270336,2019-04-27 18:34:45+00:00,terrible telephone customer service dont know password criterion dont even know secure key returned branch recycling hsbc recycle recyclemorewasteless,HSBC,-0.19999999999999998,Negative,"{'neg': 0.232, 'neu': 0.768, 'pos': 0.0, 'compound': -0.6293}",Negative
2137,1122165332939083777,2019-04-27 15:47:18+00:00,hate burst bubble island surrounded water,HSBC,-0.8,Negative,"{'neg': 0.425, 'neu': 0.575, 'pos': 0.0, 'compound': -0.5719}",Negative
2138,1121532801197723651,2019-04-25 21:53:51+00:00,islandthere water around,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
2139,1118819428555268096,2019-04-18 10:11:53+00:00,million garment factory worker bangladesh many worker live work inadequate condition fashion brand improve working condition read new article,HSBC,0.25757575757575757,Positive,"{'neg': 0.119, 'neu': 0.752, 'pos': 0.128, 'compound': 0.0516}",Positive
2140,1118616952665198592,2019-04-17 20:47:19+00:00,currencyexchange whats packaging extra step unwrap doesnt improve security isnt great sustainability cash money plasticpollution customercare,HSBC,0.4,Positive,"{'neg': 0.373, 'neu': 0.627, 'pos': 0.0, 'compound': -0.7741}",Negative
2141,1117847296970874886,2019-04-15 17:48:58+00:00,yes enjoy water park much,HSBC,0.30000000000000004,Positive,"{'neg': 0.0, 'neu': 0.337, 'pos': 0.663, 'compound': 0.7096}",Positive
2142,1117664946630930433,2019-04-15 05:44:23+00:00,concourse awaiting highlight last week popped st lucia beautiful made friend nature london enjoyed view enjoying fab campaign emphasising place like home agree,HSBC,0.4625,Positive,"{'neg': 0.0, 'neu': 0.383, 'pos': 0.617, 'compound': 0.9726}",Positive
2143,1115604927437348867,2019-04-09 13:18:36+00:00,fantastic corporate team raring support replanting beautiful hedgerow volunteering healthyhumansystem ecology enviroment nature,HSBC,0.4166666666666667,Positive,"{'neg': 0.0, 'neu': 0.495, 'pos': 0.505, 'compound': 0.8807}",Positive
2144,1115169472971718657,2019-04-08 08:28:15+00:00,committed improving esg performance think crucial longterm success business esg update bankersforclimate,HSBC,0.15,Positive,"{'neg': 0.0, 'neu': 0.511, 'pos': 0.489, 'compound': 0.8225}",Positive
2145,1115016096187342849,2019-04-07 22:18:47+00:00,chiefexecutive suggests awareness need complacent old way business talk growth sustainability mention climatechange let hope getting bigshift message,HSBC,0.1,Positive,"{'neg': 0.06, 'neu': 0.688, 'pos': 0.252, 'compound': 0.6369}",Positive
2146,1113000665297707008,2019-04-02 08:50:11+00:00,plenty rubbish advert canada water poland street tiny part london open wrong island bank mean uk fair say island,HSBC,-0.02250000000000001,Negative,"{'neg': 0.138, 'neu': 0.759, 'pos': 0.103, 'compound': -0.2023}",Negative
2147,1111278016523456512,2019-03-28 14:45:00+00:00,growing demand esg expert shared thought asset tv studio,HSBC,0.0,Neutral,"{'neg': 0.115, 'neu': 0.382, 'pos': 0.504, 'compound': 0.6249}",Positive
2148,1110531850181767168,2019-03-26 13:20:00+00:00,representative joined u london studio talk esg amp impact investing,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
2149,1108817124234010624,2019-03-21 19:46:17+00:00,great speak climatechange watersecurity today shared climate change water change community work frontline shift,HSBC,0.8,Positive,"{'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.7579}",Positive
2150,1108391317376299015,2019-03-20 15:34:17+00:00,verity mitchell state investment water company complimentary unregulated activity floating solar biogas big opportunity outperform peer conf proving water essential low carbon economy viceversa,HSBC,0.075,Positive,"{'neg': 0.073, 'neu': 0.729, 'pos': 0.198, 'compound': 0.5574}",Positive
2151,1108361489172385794,2019-03-20 13:35:46+00:00,yes london know branch canada water poland street cover sloane ranger london adfail,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.4019}",Positive
2152,1108296160329064448,2019-03-20 09:16:10+00:00,fab evening inspirational water charity inspirational savewater thankyou,HSBC,0.5,Positive,"{'neg': 0.0, 'neu': 0.244, 'pos': 0.756, 'compound': 0.9081}",Positive
2153,1107928444946415616,2019-03-19 08:55:00+00:00,watch esg fund selector featuring panel expert,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
2154,1107449937091014657,2019-03-18 01:13:35+00:00,good see message bigshift delivered grandchildrens home town abandoning climatechange development invest instead sustainability,HSBC,0.7,Positive,"{'neg': 0.149, 'neu': 0.686, 'pos': 0.166, 'compound': 0.0772}",Positive
2155,1105921473087074304,2019-03-13 20:00:00+00:00,joined representative discus esg amp impact investing crucial development market,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
2156,1104532322001465345,2019-03-10 00:00:01+00:00,future development context esg product look like find fund selector expert,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.3612}",Positive
2157,1104028549823033345,2019-03-08 14:38:12+00:00,shutting business account associated naija reported business client nigeria review form checking asking nature business assumed fraud closed account without notice,HSBC,-0.1,Negative,"{'neg': 0.16, 'neu': 0.84, 'pos': 0.0, 'compound': -0.5859}",Negative
2158,1103984949789708288,2019-03-08 11:44:57+00:00,wonder would best give newborn baby open theyre bank cash plastic tenner premium bond worth bitcoin worth gold worth silver iphonex zany face bottled water amp tinned food,HSBC,0.38,Positive,"{'neg': 0.0, 'neu': 0.708, 'pos': 0.292, 'compound': 0.836}",Positive
2159,1103730888880386048,2019-03-07 18:55:24+00:00,urgent invisible plastic water,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.2023}",Positive
2160,1103382238987661312,2019-03-06 19:50:00+00:00,fund selector joined panel expert discus growing demand esg watch full video asset tv,HSBC,0.35,Positive,"{'neg': 0.09, 'neu': 0.659, 'pos': 0.251, 'compound': 0.4019}",Positive
2161,1100667118998175744,2019-02-27 08:01:05+00:00,looking forward esg sdg gefi undp,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
2162,1098963469926367233,2019-02-22 15:11:23+00:00,looking forward hearing sdg bond first corporate bond focused sdgs also keen better understand cameron hume esg fixed income strategy another great event,HSBC,0.32999999999999996,Positive,"{'neg': 0.0, 'neu': 0.611, 'pos': 0.389, 'compound': 0.9022}",Positive
2163,1098962335480377344,2019-02-22 15:06:53+00:00,advance ethicalfinancert cameron hume next week prepared overview ethical debt instrument esg sdg sustainablefinance bankingprinciples responsiblefinance ba,HSBC,0.1,Positive,"{'neg': 0.115, 'neu': 0.645, 'pos': 0.24, 'compound': 0.4019}",Positive
2164,1097626718167281665,2019-02-18 22:39:37+00:00,hullo catherine considered village need staffing evening giving tour quite tricky due nature landscape find way meantime please feel lemon lot adult visit trust,HSBC,-0.012499999999999997,Negative,"{'neg': 0.063, 'neu': 0.669, 'pos': 0.268, 'compound': 0.7275}",Positive
2165,1096738139710935045,2019-02-16 11:48:43+00:00,friend got new secure key device asking old one told throw bin err thats environmentally responsible battery recycled rest go small electrical recycling right,HSBC,0.12458256029684601,Positive,"{'neg': 0.0, 'neu': 0.727, 'pos': 0.273, 'compound': 0.7845}",Positive
2166,1092515609840156672,2019-02-04 20:09:54+00:00,yet another award recycling life well deserved,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 0.472, 'pos': 0.528, 'compound': 0.6808}",Positive
2167,1091711333668737032,2019-02-02 14:53:59+00:00,born bred nearly year torn closeness nature theoutdoorcity vibrancy independent shop city centre,HSBC,0.05,Positive,"{'neg': 0.143, 'neu': 0.857, 'pos': 0.0, 'compound': -0.25}",Negative
2168,1090977947400441856,2019-01-31 14:19:46+00:00,today expert panel discussing importance businessfocused approach transition low carbon economy sandra carlisle esg climatechange,HSBC,0.0,Neutral,"{'neg': 0.119, 'neu': 0.739, 'pos': 0.142, 'compound': 0.1027}",Positive
2169,1090928809451417600,2019-01-31 11:04:31+00:00,expanding destructive eco issue sure previous tweet might blocked abusive cabbie thread,HSBC,-0.08888888888888886,Negative,"{'neg': 0.5, 'neu': 0.388, 'pos': 0.112, 'compound': -0.8402}",Negative
2170,1090920587206234112,2019-01-31 10:31:50+00:00,totally issue plastic environment meant one occasion wrongly minor compared massive contribution genocide humanity nature carried hsbc trawl fb page would show one issue person,HSBC,-0.016666666666666666,Negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
2171,1089875806145441792,2019-01-28 13:20:15+00:00,baker waste service ltd secured multimillionpound finance package support continued expansion business click read recycling recycleplastic recycle,HSBC,-0.2,Negative,"{'neg': 0.126, 'neu': 0.631, 'pos': 0.243, 'compound': 0.3818}",Positive
2172,1088704868271964160,2019-01-25 07:47:22+00:00,cycle water thinking face racing today,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
2173,1088402932394061824,2019-01-24 11:47:35+00:00,great see local business focusing environmental sustainability gooddividends leadership,HSBC,0.4,Positive,"{'neg': 0.0, 'neu': 0.661, 'pos': 0.339, 'compound': 0.6249}",Positive
2174,1087783630901051392,2019-01-22 18:46:42+00:00,great hear business like using new age technology improve world live safe sustainable water supply everyone planet must priority take water granted wateraidpresents,HSBC,0.3931818181818182,Positive,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.9246}",Positive
2175,1085215116772167680,2019-01-15 16:40:20+00:00,game changer car recycling visit read partnership award innovative contribution businessuniversity collaboration category sponsored,HSBC,0.04999999999999999,Positive,"{'neg': 0.0, 'neu': 0.652, 'pos': 0.348, 'compound': 0.7506}",Positive
2176,1084403577005592576,2019-01-13 10:55:34+00:00,large business always want preserve status quo nature would like disruption disrupters status quo suit fine,HSBC,0.31547619047619047,Positive,"{'neg': 0.124, 'neu': 0.597, 'pos': 0.279, 'compound': 0.2732}",Positive
2177,1082819285679030272,2019-01-09 02:00:10+00:00,landmass check mark button completely surrounded water check mark button land link anywhere else check mark button sound like island,HSBC,0.25,Positive,"{'neg': 0.0, 'neu': 0.884, 'pos': 0.116, 'compound': 0.3612}",Positive
2178,1082805074974466048,2019-01-09 01:03:42+00:00,contact group ceo johnflintcom brendan mcnamara global corporate sustainability execcomplaintscrdukcom wish raise concern hsbc elbit,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 0.838, 'pos': 0.162, 'compound': 0.4019}",Positive
2179,1082725443118219265,2019-01-08 19:47:16+00:00,island island area land smaller continent entirely surrounded water island may occur ocean sea lake river group island typical banker advertising,HSBC,-0.05555555555555555,Negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
2180,1082659762834153472,2019-01-08 15:26:16+00:00,erm thinking face last time checked island defined piece land surrounded side water yes island desert island,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",Positive
2181,1082639950091374592,2019-01-08 14:07:33+00:00,surrounded side water definition island,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
2182,1082615927819194368,2019-01-08 12:32:05+00:00,royal throne king sceptred isle earth majesty seat mar eden demiparadise fortress built nature infection hand war happy breed men little world precious stone,HSBC,0.37083333333333335,Positive,"{'neg': 0.114, 'neu': 0.584, 'pos': 0.302, 'compound': 0.7522}",Positive
2183,1082558039847256066,2019-01-08 08:42:04+00:00,really see water,HSBC,0.2,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
2184,1082374404032610304,2019-01-07 20:32:22+00:00,piece land surrounded waterisland advertannoying,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
2185,1082329882271666177,2019-01-07 17:35:27+00:00,take away earth water wearenotanisland,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
2186,1082329542788870144,2019-01-07 17:34:06+00:00,take away earth water wearenotanisland,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
2187,1082012487002832898,2019-01-06 20:34:14+00:00,global nature uk also good one,HSBC,0.35,Positive,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.4404}",Positive
2188,1081554035835052032,2019-01-05 14:12:31+00:00,island area land surrounded water smaller continent,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
2189,1081510238400983040,2019-01-05 11:18:28+00:00,uk surrounded water land border another european country,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
2190,1080937561948864512,2019-01-03 21:22:52+00:00,hello address send old secure key recycling,HSBC,0.16666666666666666,Positive,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.34}",Positive
2191,1080784486604914688,2019-01-03 11:14:36+00:00,surrounded water make u island,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
2192,1080601525385416704,2019-01-02 23:07:34+00:00,surrounded water definition island please shut eff,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 0.723, 'pos': 0.277, 'compound': 0.3182}",Positive
2193,1080601374797254656,2019-01-02 23:06:59+00:00,connected water separated,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
2194,1080542853762289665,2019-01-02 19:14:26+00:00,say thrive together island referring also define word island co always thought meant landmass surrounded water,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
2195,1080529124383444993,2019-01-02 18:19:53+00:00,ho confirm call landmass surrounded water,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
2196,1080516417856909312,2019-01-02 17:29:23+00:00,luxembourg piece land country surrounded water full list piece land surrounded water put see list,HSBC,0.35,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
2197,1080380227610730496,2019-01-02 08:28:13+00:00,necessarily true australia landmass surrounded water island continent,HSBC,0.35,Positive,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.4215}",Positive
2198,1080363895070605312,2019-01-02 07:23:19+00:00,good well said however surrounded water therefore island however get mean,HSBC,0.19374999999999998,Positive,"{'neg': 0.0, 'neu': 0.643, 'pos': 0.357, 'compound': 0.6124}",Positive
2199,1072453477740228611,2018-12-11 11:30:08+00:00,watch esg fund selector featuring panel expert,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
2200,1071494653550231559,2018-12-08 20:00:07+00:00,joined representative discus esg amp impact investing crucial development market,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
2201,1071019087067787265,2018-12-07 12:30:23+00:00,future development context esg product look like find fund selector expert,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.3612}",Positive
2202,1070752789280776192,2018-12-06 18:52:13+00:00,boat water thanks sponsor ltd northeast northeast great business region amp great support organisation,HSBC,0.6,Positive,"{'neg': 0.0, 'neu': 0.42, 'pos': 0.58, 'compound': 0.93}",Positive
2203,1070690780094849024,2018-12-06 14:45:49+00:00,already fedback via telephone banking going change anything earth would adopt policy saving account nature going many incoming transaction need monitoring outgoing ridciulous,HSBC,0.5,Positive,"{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.4404}",Positive
2204,1070686911973519361,2018-12-06 14:30:26+00:00,panel expert joined u talk data collection management watch full fund selector,HSBC,0.35,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
2205,1070656631946575872,2018-12-06 12:30:07+00:00,divestment certain stock sector becoming prominent learn institutional masterclass featuring wellington,HSBC,0.38809523809523805,Positive,"{'neg': 0.0, 'neu': 0.672, 'pos': 0.328, 'compound': 0.5267}",Positive
2206,1070286883865923584,2018-12-05 12:00:52+00:00,fund selector joined panel expert discus growing demand esg watch full video,HSBC,0.35,Positive,"{'neg': 0.114, 'neu': 0.758, 'pos': 0.129, 'compound': 0.0516}",Positive
2207,1070278594163822593,2018-12-05 11:27:56+00:00,click view bla award video,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 0.533, 'pos': 0.467, 'compound': 0.5423}",Positive
2208,1069916796193554433,2018-12-04 11:30:16+00:00,find identify growth company future expert wellington share thought video,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.5859}",Positive
2209,1069607495914668032,2018-12-03 15:01:14+00:00,world climate change potential risk reward investment portfolio expert wellington discus institutional masterclass,HSBC,0.0,Neutral,"{'neg': 0.125, 'neu': 0.655, 'pos': 0.22, 'compound': 0.3818}",Positive
2210,1069564958562836480,2018-12-03 12:12:12+00:00,brighten monday checking video water explorer international celebration event confetti ball,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4404}",Positive
2211,1065959558781255680,2018-11-23 13:25:38+00:00,closed couple old bank account week card reader secure key neither accepts back recyclingreuse missing trick take note,HSBC,0.03333333333333333,Positive,"{'neg': 0.246, 'neu': 0.643, 'pos': 0.11, 'compound': -0.2411}",Negative
2212,1065596684137320454,2018-11-22 13:23:41+00:00,simply removing plastic cup water cooler cup removed waste stream great wastetowealth,HSBC,0.20000000000000004,Positive,"{'neg': 0.166, 'neu': 0.592, 'pos': 0.243, 'compound': 0.3182}",Positive
2213,1064411260542951424,2018-11-19 06:53:14+00:00,worldtoiletday know people world access mobile phone toilet stop running fix toiletschangelives waterprogramme waterstories,HSBC,-0.03333333333333333,Negative,"{'neg': 0.145, 'neu': 0.855, 'pos': 0.0, 'compound': -0.296}",Negative
2214,1062718592376950784,2018-11-14 14:47:11+00:00,would rather send complaint thank found service rather appalling especially nature meant needed actioned quickly promised day email address please,HSBC,-0.07916666666666665,Negative,"{'neg': 0.174, 'neu': 0.556, 'pos': 0.27, 'compound': 0.3818}",Positive
2215,1062472241827532805,2018-11-13 22:28:16+00:00,warming worldtoiletday toilet save life check mark button check mark button bagan check mark button cleanwater finishthirst sanitation sdg waterprogramme waterstories hygiene,HSBC,-0.03333333333333333,Negative,"{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.5859}",Positive
2216,1060120441916919808,2018-11-07 10:43:04+00:00,hsbc bank uk block pensioner account forcing amp family sell personal belonging order survive buy food water amp urgent medicine etc,HSBC,0.0,Neutral,"{'neg': 0.122, 'neu': 0.802, 'pos': 0.076, 'compound': -0.2732}",Negative
2217,1059953353134915584,2018-11-06 23:39:07+00:00,whist time arbitrary blocking pensioner account hsbc uk forced sell personal belonging including bike order able buy food water amp medicine family amp,HSBC,0.024999999999999994,Positive,"{'neg': 0.211, 'neu': 0.789, 'pos': 0.0, 'compound': -0.6808}",Negative
2218,1057999536956805120,2018-11-01 14:15:20+00:00,really looking forward tonight event sustainability kindly hosted featuring among others,HSBC,0.4,Positive,"{'neg': 0.0, 'neu': 0.758, 'pos': 0.242, 'compound': 0.4939}",Positive
2219,1057631851660009472,2018-10-31 13:54:17+00:00,amp bangladesh video risingseas finalist transformingsociety category global sustainabilityfilm award visit learn work providing climateresilient waterinfrastructure,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.5423}",Positive
2220,1055938932767182849,2018-10-26 21:47:14+00:00,hsbc bank uk block pensioner account british oap amp family living samerica left without mean buying food water amp urgent medicine catch stopping complying bank request proof identity,HSBC,-0.10416666666666667,Negative,"{'neg': 0.144, 'neu': 0.799, 'pos': 0.058, 'compound': -0.4019}",Negative
2221,1055758238325620737,2018-10-26 09:49:13+00:00,hsbc bank uk block pensioner account british oap amp family living samerica left without mean buying food water amp urgent medicine catch stopping complying bank request proof identity,HSBC,-0.10416666666666667,Negative,"{'neg': 0.144, 'neu': 0.799, 'pos': 0.058, 'compound': -0.4019}",Negative
